event_id,team,module,priority,build_time_min,deploy_time_min,commit_size_loc,num_bugs,test_coverage_pct,ticket_resolution_h,deploy_status
1720,Gamma,ui,baja,1.92,0.5,23,0,39.8,9.45,success
1721,Alpha,auth,critica,2.77,2.55,104,0,79.6,3.46,success
1722,Gamma,auth,baja,6.79,9.99,132,0,72.2,8.87,success
1723,Gamma,api,baja,15.51,10.7,163,0,94.8,13.13,success
1724,Gamma,auth,media,0.5,3.43,121,0,85.7,4.14,success
1725,Gamma,auth,baja,4.59,1.67,59,0,71.9,5.19,success
1726,Delta,infra,alta,8.38,5.8,270,1,51.4,6.39,success
1727,Delta,ui,critica,5.12,2.07,149,0,71.9,4.33,success
1728,Gamma,auth,alta,8.62,9.91,233,0,58.6,3.5,success
1729,Beta,ui,alta,8.35,2.62,246,0,71.9,7.48,success
1730,Alpha,api,media,5.37,5.65,60,0,48.7,6.37,success
1731,Delta,infra,baja,4.09,4.81,95,0,81.5,7.49,success
1732,Delta,auth,alta,0.5,2.49,134,0,79.4,8.56,success
1733,Gamma,db,media,7.24,0.3,24,0,90.1,3.82,success
1734,Delta,db,critica,6.29,0.3,24,0,,5.27,success
1735,Delta,auth,baja,0.71,2.22,21,0,63.8,8.43,success
1736,Delta,auth,baja,3.99,1.59,61,0,49.8,12.14,success
1737,Gamma,api,media,7.77,4.55,49,0,68.8,15.21,success
1738,Alpha,infra,media,5.24,3.58,18,0,80.5,4.08,success
1739,Alpha,ui,alta,7.82,3.56,76,0,37.9,4.27,success
1740,Alpha,ui,critica,4.81,1.32,61,0,53.9,1.69,success
1741,Beta,db,baja,10.1,7.56,193,1,36.9,11.14,failed
1742,Gamma,db,media,19.21,8.26,408,1,65.4,15.33,success
1743,Beta,api,baja,4.0,2.64,101,0,79.5,9.79,success
1744,Alpha,ui,baja,4.23,2.37,36,0,86.1,6.9,success
1745,Alpha,db,media,0.5,1.74,119,0,88.4,6.07,success
1746,Delta,api,media,0.5,7.77,67,0,76.7,4.05,success
1747,Delta,infra,media,5.2,2.17,54,0,77.2,4.2,success
1748,Beta,auth,media,4.89,5.45,31,0,86.7,6.21,success
1749,Delta,auth,media,2.1,3.31,44,0,33.6,,success
1750,Gamma,db,alta,1.57,3.84,57,0,40.8,7.51,success
1751,Delta,api,baja,5.02,3.98,138,0,82.2,10.37,success
1752,Delta,auth,baja,5.79,8.58,106,0,64.6,6.35,success
1753,Gamma,auth,alta,4.18,5.72,345,0,44.0,6.33,success
1754,Beta,ui,alta,7.06,7.49,122,0,49.7,5.18,success
1755,Gamma,db,alta,5.05,0.99,98,0,83.8,5.09,success
1756,Beta,auth,baja,4.27,4.3,51,0,81.2,12.32,success
1757,Beta,auth,media,2.41,1.67,26,0,88.5,3.89,success
1758,Gamma,api,critica,0.5,0.3,40,0,82.7,9.15,success
1759,Gamma,infra,media,0.5,0.3,36,0,58.9,8.75,success
1760,Gamma,api,media,7.59,5.91,7,0,60.4,7.07,success
1761,Beta,infra,critica,0.88,3.17,27,0,62.5,6.51,success
1762,Beta,infra,baja,12.88,11.68,282,0,81.5,7.12,success
1763,Alpha,api,alta,1.97,5.02,93,0,19.9,4.18,success
1764,Gamma,db,alta,3.39,4.27,48,0,78.8,3.61,success
1765,Gamma,ui,baja,3.29,3.61,95,0,86.3,10.07,success
1766,Delta,ui,alta,1.42,1.54,11,0,86.7,5.89,success
1767,Gamma,api,media,3.38,2.91,86,0,65.4,12.84,success
1768,Beta,db,alta,12.66,7.15,211,0,50.3,7.6,success
1769,Alpha,db,critica,8.83,5.73,60,0,97.1,5.27,success
1770,Alpha,db,alta,3.04,4.21,14,0,,4.1,success
1771,Beta,infra,baja,2.14,6.63,46,0,69.8,6.49,success
1772,Beta,api,alta,4.34,3.73,211,0,73.0,3.95,success
1773,Beta,db,critica,0.5,0.3,84,0,81.4,5.72,success
1774,Beta,infra,media,6.92,8.08,19,0,76.9,5.85,success
1775,Delta,auth,media,14.22,5.03,562,0,84.8,5.06,success
1776,Alpha,auth,baja,1.51,5.01,22,0,53.1,14.59,success
1777,Beta,api,alta,4.09,0.37,54,0,67.1,9.03,success
1778,Alpha,infra,baja,0.5,3.44,26,0,65.5,7.48,success
1779,Beta,api,baja,0.5,0.61,26,0,48.7,7.71,success
1780,Gamma,db,critica,0.5,2.6,44,0,83.6,6.89,success
1781,Alpha,auth,critica,3.8,8.99,118,0,70.0,,success
1782,Beta,api,critica,9.17,4.91,213,0,70.4,2.28,success
1783,Alpha,ui,media,6.09,2.65,47,0,53.1,4.91,success
1784,Delta,auth,baja,0.71,2.12,27,0,72.2,7.75,success
1785,Gamma,infra,media,3.46,7.39,103,0,78.4,6.52,success
1786,Alpha,auth,baja,4.84,4.85,105,0,98.0,4.9,success
1787,Alpha,infra,alta,2.39,3.05,83,0,91.7,7.75,success
1788,Alpha,auth,media,5.64,5.31,85,0,62.4,3.75,success
1789,Beta,infra,media,5.15,2.08,60,0,55.2,4.37,success
1790,Delta,ui,baja,0.5,2.25,73,0,73.2,10.19,success
1791,Gamma,auth,media,5.97,4.1,57,0,58.3,5.77,success
1792,Delta,auth,alta,7.65,9.4,175,0,71.1,9.47,success
1793,Beta,auth,alta,17.66,14.09,496,1,67.0,,success
1794,Beta,ui,baja,7.88,2.92,78,0,67.1,5.27,success
1795,Beta,db,baja,0.5,1.09,66,0,69.0,6.62,success
1796,Alpha,api,media,1.24,3.56,84,0,76.5,5.02,success
1797,Delta,api,baja,2.89,0.78,37,0,72.4,6.4,success
1798,Alpha,ui,critica,0.5,0.3,133,0,65.1,3.15,success
1799,Beta,ui,media,4.34,2.95,99,0,84.5,4.32,success
1800,Gamma,ui,baja,6.37,6.18,46,0,81.8,11.1,success
1801,Alpha,api,alta,7.53,8.61,150,0,87.9,3.53,success
1802,Beta,db,media,4.28,4.65,68,0,63.6,5.68,success
1803,Beta,infra,baja,2.14,8.94,28,0,79.3,5.55,success
1804,Beta,api,media,3.48,1.9,92,1,83.4,10.66,success
1805,Alpha,auth,baja,3.22,5.28,83,0,63.9,6.8,success
1806,Alpha,auth,media,7.34,3.13,158,0,58.4,5.1,success
1807,Alpha,ui,alta,2.18,6.84,141,0,68.2,8.97,success
1808,Beta,api,critica,8.19,9.81,60,0,89.9,4.1,success
1809,Alpha,infra,baja,1.4,4.12,44,0,87.7,7.32,success
1810,Delta,ui,media,5.77,0.62,67,0,,3.7,success
1811,Alpha,ui,baja,4.97,6.24,92,0,72.9,7.71,failed
1812,Gamma,db,media,1.02,0.3,103,0,91.8,8.44,success
1813,Gamma,api,baja,9.17,8.14,87,0,89.4,5.86,success
1814,Beta,db,media,7.07,2.11,61,0,84.1,5.6,success
1815,Delta,auth,baja,1.96,3.35,164,0,59.1,12.02,success
1816,Alpha,ui,critica,2.89,2.35,36,0,71.3,3.27,success
1817,Alpha,infra,alta,21.17,12.26,621,0,49.5,6.97,success
1818,Beta,db,baja,0.5,3.28,133,0,95.6,6.93,success
1819,Alpha,infra,alta,0.5,1.67,24,0,42.2,9.06,success
1820,Beta,api,baja,1.87,2.11,79,0,74.6,8.21,success
1821,Beta,db,alta,2.08,4.59,134,0,51.6,,success
1822,Delta,ui,baja,0.5,6.56,49,0,71.8,5.22,success
1823,Beta,ui,baja,0.5,2.49,17,0,69.6,13.14,success
1824,Delta,auth,media,2.39,0.3,26,0,69.8,7.53,failed
1825,Delta,auth,media,2.45,0.3,109,0,96.3,6.94,success
1826,Delta,ui,media,5.94,5.24,14,0,70.8,5.32,success
1827,Alpha,auth,media,3.01,5.87,18,0,35.6,3.84,success
1828,Delta,db,baja,7.75,6.49,108,0,48.4,8.36,success
1829,Gamma,db,baja,0.5,3.08,55,0,67.0,8.23,success
1830,Delta,infra,media,1.1,2.01,36,0,69.3,7.84,success
1831,Beta,auth,media,3.7,6.13,43,0,50.3,10.4,success
1832,Delta,infra,baja,3.97,5.42,18,0,64.1,7.96,success
1833,Gamma,auth,media,2.8,0.63,103,0,85.4,3.73,success
1834,Alpha,api,media,1.65,3.61,32,0,69.7,8.08,success
1835,Beta,db,media,2.06,0.3,41,0,80.7,12.15,success
1836,Alpha,auth,alta,3.95,4.99,91,0,60.8,5.12,success
1837,Delta,auth,media,10.42,7.05,53,0,59.1,5.91,failed
1838,Beta,auth,media,3.99,4.3,35,0,58.1,5.7,success
1839,Alpha,ui,media,2.43,3.77,11,0,90.9,6.38,success
1840,Gamma,db,baja,0.5,2.5,93,0,71.4,8.35,success
1841,Beta,auth,baja,0.5,5.34,72,0,91.8,9.0,success
1842,Alpha,auth,baja,2.7,3.21,42,1,75.8,11.84,success
1843,Delta,ui,alta,6.35,5.78,26,0,41.4,4.24,success
1844,Delta,auth,baja,3.38,6.85,67,0,71.4,4.37,success
1845,Gamma,db,media,4.54,8.97,103,0,46.6,3.73,success
1846,Gamma,infra,media,1.56,2.39,73,0,79.3,5.49,success
1847,Beta,db,media,5.5,3.52,291,0,68.5,7.2,success
1848,Gamma,infra,alta,7.32,4.74,126,0,76.3,4.46,success
1849,Gamma,ui,media,2.93,4.38,61,0,72.8,8.4,success
1850,Alpha,db,baja,7.06,5.23,130,0,85.5,6.11,success
1851,Alpha,auth,alta,4.5,0.3,70,0,60.6,4.1,success
1852,Beta,auth,media,1.18,5.02,69,0,41.3,9.56,success
1853,Beta,ui,baja,9.1,9.0,214,0,82.8,8.3,success
1854,Alpha,auth,alta,0.5,4.67,30,0,87.3,8.06,success
1855,Alpha,infra,media,4.61,7.63,68,0,59.2,7.24,success
1856,Delta,ui,baja,7.65,6.57,195,0,80.4,7.71,success
1857,Beta,infra,critica,9.26,7.71,88,0,93.6,5.35,success
1858,Gamma,api,media,0.5,4.32,48,0,48.9,4.22,success
1859,Gamma,api,media,0.5,0.3,14,0,79.2,3.43,success
1860,Gamma,db,baja,0.81,1.1,9,0,89.7,5.31,success
1861,Gamma,auth,baja,17.11,11.62,432,0,68.9,4.91,success
1862,Beta,ui,media,0.5,4.1,88,0,84.2,7.03,success
1863,Delta,ui,media,5.93,3.71,39,0,54.9,9.65,success
1864,Beta,infra,media,4.1,2.18,91,0,96.7,4.19,success
1865,Delta,db,alta,0.5,0.72,28,0,20.4,5.96,success
1866,Beta,auth,baja,2.37,4.1,49,0,73.3,12.52,success
1867,Alpha,api,alta,0.94,1.89,29,0,72.2,7.83,success
1868,Delta,ui,alta,0.5,0.3,19,0,50.1,6.44,success
1869,Alpha,auth,alta,0.5,0.3,10,0,79.3,5.38,success
1870,Delta,api,alta,4.79,4.72,16,0,67.3,6.2,success
1871,Alpha,api,alta,5.55,5.25,167,0,66.2,5.72,success
1872,Alpha,auth,baja,1.79,2.64,27,0,86.1,7.1,success
1873,Gamma,ui,media,8.22,5.26,108,0,60.9,4.39,success
1874,Delta,auth,critica,6.92,7.62,158,0,84.5,3.19,success
1875,Beta,ui,media,0.5,2.72,68,0,81.5,6.89,success
1876,Alpha,auth,baja,5.29,5.51,51,0,67.9,10.49,success
1877,Alpha,db,critica,8.12,7.3,75,0,49.8,2.42,success
1878,Delta,auth,baja,4.97,8.48,46,0,89.4,15.2,success
1879,Gamma,infra,baja,4.86,1.86,197,0,65.2,4.86,failed
1880,Alpha,auth,baja,8.99,5.84,361,0,93.4,5.77,success
1881,Beta,ui,media,6.68,4.67,246,0,85.9,7.01,success
1882,Beta,api,media,2.61,6.21,10,0,61.9,8.09,success
1883,Alpha,auth,media,7.07,4.81,45,0,74.7,5.01,rolled_back
1884,Delta,api,critica,1.61,0.48,67,0,89.0,4.55,success
1885,Gamma,db,media,2.74,2.88,101,0,80.4,5.89,success
1886,Alpha,infra,media,5.08,4.81,14,0,64.0,5.52,success
1887,Gamma,api,alta,0.89,5.02,14,0,,3.65,success
1888,Beta,auth,alta,13.62,8.72,216,0,87.8,6.05,success
1889,Alpha,db,baja,28.023940539101364,1.47,40,0,82.5,8.3,success
1890,Beta,ui,baja,6.01,2.83,17,0,77.4,7.46,failed
1891,Alpha,auth,media,3.75,2.89,25,0,59.1,8.41,success
1892,Alpha,db,alta,6.69,11.92,95,0,89.4,6.04,success
1893,Delta,ui,media,2.4,3.9,32,0,92.9,4.79,success
1894,Gamma,ui,baja,4.1,5.46,83,0,95.0,12.58,success
1895,Alpha,api,alta,3.93,3.86,28,0,,6.76,success
1896,Delta,api,media,4.94,4.81,14,0,68.5,5.58,success
1897,Gamma,auth,media,11.06,10.1,240,0,58.8,5.29,success
1898,Delta,db,alta,0.5,3.21,95,0,34.0,4.36,success
1899,Gamma,auth,alta,4.38,5.0,49,0,58.2,3.41,success
1900,Beta,db,media,1.29,2.31,42,0,91.5,4.94,success
1901,Gamma,db,media,7.54,5.14,249,1,62.3,10.62,success
1902,Gamma,db,media,7.03,6.78,114,0,78.8,7.77,success
1903,Gamma,auth,media,13.6,9.87,187,0,67.5,10.71,success
1904,Alpha,api,media,2.56,8.37,39,0,87.7,5.62,success
1905,Beta,api,alta,10.02,10.14,70,0,52.5,5.96,success
1906,Alpha,ui,media,2.02,1.03,96,0,81.3,6.8,success
1907,Beta,infra,media,6.93,2.73,41,0,88.1,4.92,success
1908,Alpha,api,baja,4.95,3.47,61,0,57.0,8.67,success
1909,Alpha,infra,alta,3.71,1.02,39,0,58.2,3.1,success
1910,Delta,auth,media,9.25,5.9,96,0,80.0,6.03,success
1911,Alpha,api,baja,0.94,0.3,20,0,93.6,6.8,success
1912,Delta,auth,media,9.39,6.32,112,0,64.3,5.04,success
1913,Alpha,db,baja,4.1,3.17,88,0,89.1,8.29,success
1914,Delta,auth,critica,1.65,2.86,56,0,74.0,8.94,success
1915,Beta,api,alta,1.02,1.59,100,0,56.6,7.97,success
1916,Gamma,db,media,9.04,4.67,48,0,96.1,6.74,success
1917,Beta,ui,media,6.5,8.44,36,0,73.0,8.57,success
1918,Beta,auth,alta,3.84,4.81,109,0,95.5,11.38,success
1919,Beta,auth,media,7.03,4.36,113,0,95.9,4.81,success
1920,Gamma,ui,critica,3.71,1.51,42,0,84.8,4.21,success
1921,Beta,api,baja,2.11,0.3,39,0,89.7,8.59,success
1922,Gamma,auth,baja,7.12,1.92,57,0,56.2,8.84,success
1923,Delta,ui,media,1.26,4.87,41,0,63.8,5.63,success
1924,Beta,auth,baja,3.32,5.85,263,0,35.8,7.99,success
1925,Beta,ui,media,5.45,3.31,89,0,62.0,5.74,success
1926,Alpha,api,alta,4.21,7.44,68,0,71.8,5.26,success
1927,Beta,auth,baja,1.09,3.7,29,0,87.8,4.93,success
1928,Alpha,auth,media,3.57,4.15,130,0,83.8,10.73,success
1929,Alpha,auth,media,0.5,3.95,38,0,94.3,3.59,success
1930,Delta,auth,alta,1.96,4.22,37,0,63.3,4.27,success
1931,Alpha,api,media,3.74,4.13,134,0,67.7,7.77,success
1932,Beta,infra,baja,7.71,5.53,94,0,57.4,10.55,success
1933,Delta,db,media,3.84,3.54,7,0,60.7,5.71,success
1934,Delta,api,media,2.21,0.3,58,0,75.1,8.17,success
1935,Alpha,ui,alta,5.61,2.86,75,0,86.3,5.15,success
1936,Alpha,ui,media,3.19,7.91,49,0,76.7,7.04,success
1937,Beta,db,baja,3.5,1.53,77,0,,6.45,success
1938,Gamma,auth,alta,2.2,0.3,13,0,72.3,6.93,success
1939,Delta,api,media,7.74,8.4,5,0,77.6,4.18,success
1940,Alpha,api,baja,4.52,4.83,28,0,68.3,14.96,success
1941,Alpha,auth,media,3.8,4.54,86,0,54.0,4.95,success
1942,Beta,api,critica,4.8,3.99,4,0,30.4,2.51,success
1943,Delta,infra,alta,5.64,7.16,31,0,61.6,5.31,success
1944,Alpha,infra,baja,3.04,7.15,12,0,90.2,6.7,success
1945,Beta,auth,alta,2.63,1.77,54,0,63.9,9.75,success
1946,Alpha,api,baja,12.61,10.65,388,0,68.0,13.82,success
1947,Alpha,api,media,0.85,4.81,55,0,64.4,5.0,success
1948,Delta,api,media,4.4,2.7,61,0,,7.38,success
1949,Alpha,ui,baja,4.67,8.08,142,0,80.2,8.26,success
1950,Beta,auth,baja,2.73,5.93,68,0,47.4,8.48,success
1951,Delta,db,critica,5.62,1.77,55,0,67.0,2.76,success
1952,Gamma,infra,baja,12.57,13.03,154,0,65.9,5.72,success
1953,Alpha,ui,alta,6.04,2.15,102,0,74.7,5.54,success
1954,Beta,ui,media,4.26,2.34,86,0,72.0,7.14,success
1955,Delta,ui,media,3.71,5.44,59,0,81.4,4.07,success
1956,Beta,api,baja,6.88,8.23,49,0,84.4,6.38,success
1957,Gamma,auth,baja,7.93,6.5,152,0,93.3,7.13,success
1958,Gamma,ui,baja,4.15,2.42,49,0,66.3,10.76,success
1959,Gamma,auth,media,8.99,6.24,202,0,79.4,8.46,success
1960,Alpha,db,critica,0.5,0.85,26,0,62.8,8.73,success
1961,Delta,api,alta,10.49,9.9,242,0,67.3,5.29,success
1962,Delta,api,baja,2.3,1.87,102,0,56.9,6.58,success
1963,Alpha,api,baja,3.87,2.19,28,0,88.7,11.43,success
1964,Delta,infra,baja,2.83,0.3,105,0,91.9,7.32,success
1965,Delta,auth,critica,4.98,3.0,37,0,78.6,6.0,rolled_back
1966,Gamma,auth,baja,3.53,3.32,69,0,74.0,4.75,success
1967,Beta,auth,baja,0.5,0.3,43,0,32.6,7.22,success
1968,Beta,ui,media,2.9,0.3,59,0,85.7,6.15,success
1969,Delta,infra,media,13.65,12.14,156,0,57.7,6.09,success
1970,Alpha,auth,baja,0.5,0.3,106,0,97.3,7.6,success
1971,Delta,infra,media,3.25,0.3,24,0,61.6,10.09,success
1972,Delta,api,baja,0.5,5.72,26,0,75.3,6.42,success
1973,Gamma,ui,baja,9.41,9.27,85,0,81.8,9.62,success
1974,Beta,auth,baja,7.18,8.37,91,0,85.8,5.14,success
1975,Gamma,api,media,3.74,5.01,36,0,89.2,4.05,success
1976,Alpha,ui,critica,12.76,12.43,279,0,66.8,2.8,success
1977,Delta,ui,media,6.94,7.87,139,0,75.4,4.92,success
1978,Beta,auth,alta,3.16,2.53,38,0,67.0,7.48,success
1979,Alpha,db,baja,1.49,0.3,35,0,47.1,7.64,success
1980,Delta,infra,alta,2.48,0.3,54,0,87.8,2.85,success
1981,Gamma,api,critica,1.83,2.25,49,0,94.3,4.89,success
1982,Gamma,ui,media,8.25,3.7,207,1,89.3,10.69,success
1983,Alpha,db,critica,1.92,0.66,162,0,85.0,1.31,success
1984,Delta,auth,media,7.32,5.51,69,0,47.4,10.53,success
1985,Gamma,infra,alta,12.56,12.53,123,0,49.9,3.84,success
1986,Delta,api,baja,4.84,0.63,140,0,78.2,9.56,success
1987,Delta,db,media,7.81,6.26,70,0,89.5,7.59,success
1988,Alpha,auth,media,4.53,1.09,96,0,78.2,4.27,success
1989,Alpha,api,critica,3.85,2.42,114,0,94.7,7.83,success
1990,Delta,ui,critica,3.88,6.15,103,0,46.2,5.32,success
1991,Gamma,ui,media,3.29,1.35,33,0,59.0,9.6,success
1992,Beta,infra,critica,0.92,1.39,36,0,80.4,10.01,success
1993,Beta,infra,alta,5.35,5.06,51,0,61.3,3.65,success
1994,Gamma,auth,media,1.22,3.98,35,0,55.3,6.91,success
1995,Delta,api,baja,0.5,0.43,18,0,89.7,5.15,success
1996,Alpha,api,baja,5.64,8.04,123,0,39.7,10.76,success
1997,Gamma,api,baja,2.28,1.76,91,0,80.8,4.92,success
1998,Delta,api,baja,1.57,3.65,20,0,,5.38,success
1999,Beta,infra,critica,3.46,3.1,54,0,82.8,3.31,success
2000,Beta,db,baja,0.5,3.65,56,0,95.9,7.32,success
2001,Delta,auth,media,8.98,11.96,79,0,83.1,8.52,success
2002,Alpha,api,media,4.87,3.73,25,0,95.9,3.8,success
2003,Beta,ui,media,0.71,1.89,20,0,65.1,6.87,success
2004,Beta,api,baja,5.12,3.49,106,0,75.1,6.22,success
2005,Delta,auth,media,4.52,2.75,17,0,85.4,6.04,success
2006,Alpha,api,media,4.16,2.25,54,0,65.0,10.36,success
2007,Beta,api,media,9.14,6.94,50,0,84.6,6.4,success
2008,Alpha,auth,baja,3.18,1.47,60,0,66.9,8.76,success
2009,Delta,db,alta,8.27,4.6,84,0,71.4,2.63,success
2010,Gamma,api,baja,5.72,0.3,281,0,79.1,5.94,success
2011,Beta,ui,media,0.5,5.26,16,0,95.1,6.14,success
2012,Beta,ui,media,11.46,12.49,147,0,65.9,3.99,success
2013,Alpha,infra,baja,1.08,3.77,7,0,88.8,4.88,success
2014,Delta,auth,alta,5.33,2.51,234,0,62.5,3.87,success
2015,Gamma,auth,baja,2.16,0.3,11,0,60.5,7.34,success
2016,Beta,api,critica,23.73,11.83,598,0,57.5,6.5,success
2017,Beta,api,alta,1.12,3.77,47,0,78.9,7.42,success
2018,Gamma,api,media,8.24,9.61,213,0,82.3,5.85,success
2019,Gamma,db,baja,0.76,2.37,177,0,92.4,7.64,success
2020,Beta,auth,baja,1.94,4.81,45,0,40.0,5.07,success
2021,Beta,auth,critica,6.43,6.47,48,0,57.7,11.34,success
2022,Gamma,api,media,0.5,0.3,31,0,63.1,10.96,success
2023,Gamma,db,baja,1.56,4.96,135,0,71.6,8.26,success
2024,Gamma,infra,media,0.64,4.25,46,0,68.0,5.53,success
2025,Alpha,db,baja,1.37,0.3,32,0,80.5,10.61,success
2026,Beta,ui,media,7.53,8.04,108,0,77.1,13.27,success
2027,Gamma,db,media,4.24,3.67,30,0,74.9,7.46,success
2028,Delta,ui,baja,5.31,4.03,50,0,59.6,9.56,success
2029,Gamma,auth,alta,4.29,5.05,73,0,34.4,4.18,success
2030,Beta,ui,baja,1.25,3.15,37,0,60.1,5.25,success
2031,Gamma,db,media,0.55,4.05,43,0,79.2,5.92,success
2032,Alpha,api,media,11.08,6.02,265,0,85.3,7.85,success
2033,Alpha,ui,critica,7.8,7.59,55,0,71.2,2.04,success
2034,Gamma,api,media,0.5,0.3,48,0,55.8,12.71,success
2035,Delta,ui,critica,0.5,1.35,57,0,80.5,5.8,success
2036,Delta,auth,media,1.41,2.07,100,0,35.2,8.34,success
2037,Gamma,ui,alta,5.71,7.35,26,0,83.6,2.62,success
2038,Alpha,infra,baja,4.83,4.42,98,0,93.7,6.4,success
2039,Delta,auth,alta,6.27,4.61,84,0,80.9,5.55,success
2040,Beta,api,baja,0.87,5.59,13,0,40.5,5.44,success
2041,Beta,auth,critica,13.9,8.77,335,0,85.6,13.58,success
2042,Delta,auth,critica,8.53,5.44,248,0,85.1,8.81,success
2043,Gamma,infra,media,0.5,0.3,32,0,76.0,6.59,success
2044,Gamma,api,media,5.98,4.55,24,0,73.5,8.84,success
2045,Beta,api,media,4.35,1.76,82,0,50.3,5.54,failed
2046,Delta,api,baja,1.56,1.81,18,0,94.0,10.97,success
2047,Beta,infra,media,9.68,7.91,228,0,72.8,5.94,success
2048,Gamma,api,media,0.5,0.3,44,0,66.5,12.31,success
2049,Delta,db,media,11.97,6.62,287,0,70.3,4.96,success
2050,Gamma,api,baja,0.86,0.3,32,0,59.9,5.2,success
2051,Alpha,auth,critica,3.39,2.26,60,0,79.4,4.38,success
2052,Beta,ui,baja,11.69,6.15,209,0,59.3,6.02,success
2053,Beta,auth,media,5.43,10.12,50,0,69.8,7.48,success
2054,Delta,ui,baja,3.99,7.65,85,0,71.6,5.75,success
2055,Gamma,api,baja,6.98,9.04,178,0,67.6,16.61,success
2056,Beta,db,baja,0.5,0.3,40,0,79.8,5.16,success
2057,Gamma,db,media,0.5,1.36,21,0,90.3,7.63,success
2058,Gamma,db,media,3.13,0.37,18,0,82.5,5.5,success
2059,Beta,auth,media,3.1,7.97,113,0,96.9,11.42,success
2060,Beta,db,media,0.87,4.1,95,0,42.2,5.62,success
2061,Delta,infra,media,8.71,4.09,173,0,65.8,5.6,success
2062,Gamma,auth,baja,8.17,7.33,52,0,72.3,6.63,success
2063,Alpha,api,baja,0.66,0.3,18,0,84.1,8.94,success
2064,Gamma,db,media,5.33,4.36,8,0,88.8,5.39,success
2065,Gamma,auth,media,30.99,19.66,881,3,55.8,17.12,success
2066,Gamma,ui,media,1.76,4.41,107,0,57.5,3.93,success
2067,Gamma,db,baja,1.68,4.98,75,0,83.8,5.85,success
2068,Delta,auth,alta,10.27,7.71,86,0,62.4,7.81,success
2069,Beta,ui,baja,0.5,1.24,18,0,88.8,6.04,success
2070,Beta,ui,media,1.16,0.3,33,0,96.0,6.72,success
2071,Alpha,api,baja,16.73,15.44,320,0,57.2,4.78,success
2072,Gamma,infra,media,3.62,2.03,121,0,62.7,8.53,success
2073,Beta,auth,media,7.08,6.0,34,0,,17.19,success
2074,Beta,api,alta,0.5,7.45,22,0,60.4,3.3,success
2075,Gamma,db,baja,3.75,0.76,42,0,45.3,5.69,success
2076,Beta,auth,media,6.76,5.61,50,0,75.6,5.68,success
2077,Beta,db,baja,13.26,10.7,422,0,73.8,4.9,success
2078,Beta,auth,media,3.98,6.62,56,0,42.4,4.31,success
2079,Beta,api,baja,4.92,4.46,23,0,87.9,9.5,success
2080,Alpha,auth,baja,1.54,5.36,63,0,82.4,7.45,success
2081,Delta,ui,alta,11.62,7.43,85,0,93.8,5.36,success
2082,Alpha,db,baja,5.34,6.06,21,0,72.3,4.77,success
2083,Beta,db,baja,3.81,4.82,96,0,80.3,5.14,success
2084,Gamma,infra,alta,7.11,5.54,198,0,65.6,4.33,success
2085,Alpha,ui,alta,9.27,7.87,76,0,74.9,9.68,success
2086,Gamma,db,alta,1.74,0.36,33,0,73.1,4.24,success
2087,Gamma,ui,baja,1.56,1.69,41,0,91.8,8.01,success
2088,Gamma,infra,media,6.5,2.18,15,0,85.2,4.83,success
2089,Beta,ui,alta,0.5,0.7,59,0,79.5,5.33,success
2090,Alpha,infra,baja,4.44,7.01,88,0,61.0,14.26,success
2091,Delta,auth,alta,3.17,4.45,30,0,67.6,6.37,success
2092,Beta,api,baja,11.35,9.08,382,0,,6.84,success
2093,Delta,db,critica,1.14,0.3,136,0,88.5,6.27,success
2094,Alpha,auth,media,2.57,3.84,13,0,68.4,7.96,success
2095,Alpha,auth,media,4.22,3.88,14,0,73.6,7.61,failed
2096,Delta,infra,media,0.7,3.26,28,0,71.9,5.18,success
2097,Delta,api,baja,6.52,8.87,275,2,51.3,16.19,rolled_back
2098,Delta,auth,baja,10.44,6.74,149,0,86.6,7.11,success
2099,Delta,api,alta,12.31,8.1,288,0,68.5,3.44,success
2100,Alpha,api,media,3.07,5.64,67,0,77.9,4.19,success
2101,Delta,ui,media,6.56,3.93,55,0,82.6,6.75,success
2102,Gamma,infra,baja,3.51,3.82,22,0,53.6,7.35,success
2103,Alpha,infra,media,9.4,2.15,91,0,83.0,8.06,success
2104,Alpha,ui,media,5.41,3.98,56,0,98.5,7.55,success
2105,Delta,ui,baja,0.5,5.06,54,0,46.2,9.17,success
2106,Beta,api,critica,8.6,7.5,286,0,72.4,14.12,success
2107,Delta,infra,media,1.87,4.87,60,0,85.0,5.19,success
2108,Alpha,auth,media,9.44,9.55,221,0,65.7,7.37,success
2109,Beta,auth,critica,1.57,5.82,16,0,30.0,4.88,success
2110,Beta,infra,media,21.09,13.29,749,1,,7.54,success
2111,Beta,infra,critica,5.21,6.98,48,0,94.4,4.06,success
2112,Gamma,api,media,9.31,12.71,126,0,69.7,4.21,success
2113,Delta,ui,media,6.03,5.05,145,0,75.1,8.69,success
2114,Delta,api,baja,3.95,0.57,43,0,50.6,6.28,rolled_back
2115,Gamma,api,baja,2.76,1.67,139,0,76.7,5.84,success
2116,Alpha,api,media,5.02,5.68,146,0,54.8,10.36,success
2117,Delta,auth,baja,1.53,0.3,35,0,50.5,8.21,success
2118,Gamma,ui,baja,5.02,2.61,35,0,51.9,8.88,success
2119,Gamma,api,media,4.97,3.66,69,0,88.2,6.78,success
2120,Gamma,ui,alta,2.64,3.36,60,0,,3.42,success
